Regular Timestamp,Timestamp (Number),Distance (cm)
17:25:40.525,62740.525277,37.81
17:25:40.531,62740.531169,37.86
17:25:40.537,62740.537141,37.84
17:25:40.542,62740.542794,37.84
17:25:40.548,62740.548581,37.83
17:25:40.554,62740.55448,37.85
17:25:40.560,62740.560455,37.8
17:25:40.566,62740.566797,37.81
17:25:40.572,62740.572474,38.23
17:25:40.578,62740.578095,37.87
17:25:40.583,62740.583691,37.88
17:25:40.589,62740.589492,37.83
17:25:40.595,62740.595383,37.87
17:25:40.601,62740.601453,37.85
17:25:40.607,62740.607905,37.82
17:25:40.613,62740.613715,37.87
17:25:40.619,62740.619516,37.79
17:25:40.625,62740.625563,37.81
17:25:40.631,62740.631366,37.79
17:25:40.637,62740.637285,38.27
17:25:40.643,62740.643461,38.24
17:25:40.649,62740.649561,37.84
17:25:40.655,62740.655672,37.85
17:25:40.661,62740.661715,37.85
17:25:40.667,62740.667298,37.82
17:25:40.672,62740.673124,38.25
17:25:40.678,62740.678901,37.85
17:25:40.684,62740.684977,37.83
17:25:40.690,62740.690983,38.26
17:25:40.697,62740.697318,38.25
17:25:40.703,62740.703239,37.85
17:25:40.708,62740.709028,37.82
17:25:40.714,62740.714574,37.9
17:25:40.720,62740.720421,37.84
17:25:40.726,62740.726236,37.99
17:25:40.732,62740.7323,38.22
17:25:40.738,62740.738759,38.27
17:25:40.745,62740.745137,37.84
17:25:40.750,62740.750762,38.23
17:25:40.756,62740.756395,37.82
17:25:40.762,62740.762189,37.34
17:25:40.768,62740.768123,37.8
17:25:40.773,62740.774038,37.83
17:25:40.780,62740.780542,37.86
17:25:40.786,62740.786816,37.87
17:25:40.792,62740.792925,37.78
17:25:40.798,62740.79884,39.14
17:25:40.805,62740.805459,37.84
17:25:40.818,62740.818945,37.99
17:25:40.824,62740.82506,38.25
17:25:40.830,62740.83106,37.79
17:25:40.837,62740.837119,37.82
17:25:40.843,62740.84336,37.84
17:25:40.849,62740.849335,37.85
17:25:40.854,62740.854956,38.26
17:25:40.861,62740.861128,37.83
17:25:40.866,62740.867065,37.79
17:25:40.872,62740.873099,37.82
17:25:40.879,62740.87934,37.88
17:25:40.884,62740.88502,37.82
17:25:40.890,62740.890632,37.83
17:25:40.896,62740.896153,37.83
17:25:40.901,62740.90207,38.26
17:25:40.907,62740.908013,37.82
17:25:40.913,62740.914059,37.84
17:25:40.920,62740.92077,37.79
17:25:40.926,62740.926657,37.8
17:25:40.932,62740.932248,37.82
17:25:40.937,62740.937789,37.85
17:25:40.943,62740.943758,37.83
17:25:40.949,62740.94975,37.84
17:25:40.955,62740.955937,37.85
17:25:40.961,62740.961762,37.82
17:25:40.967,62740.967597,38.22
17:25:40.973,62740.973901,38.23
17:25:40.979,62740.97961,37.86
17:25:40.985,62740.985879,37.81
17:25:40.991,62740.99203,37.84
17:25:40.997,62740.9979,37.83
17:25:41.003,62741.003647,37.85
17:25:41.009,62741.009428,37.85
17:25:41.015,62741.01537,37.84
17:25:41.021,62741.021347,37.84
17:25:41.027,62741.027224,37.85
17:25:41.033,62741.033209,37.86
17:25:41.038,62741.038806,37.8
17:25:41.044,62741.044374,37.83
17:25:41.053,62741.054086,37.84
17:25:41.060,62741.060183,37.85
17:25:41.066,62741.066209,37.83
17:25:41.072,62741.072194,37.81
17:25:41.077,62741.077885,37.83
17:25:41.083,62741.08364,37.81
17:25:41.089,62741.089586,37.88
17:25:41.095,62741.095737,38.25
17:25:41.102,62741.102103,38.28
17:25:41.107,62741.107722,38.24
17:25:41.113,62741.113362,37.83
17:25:41.119,62741.11914,37.81
17:25:41.125,62741.125531,37.82
17:25:41.131,62741.131371,37.87
17:25:41.138,62741.138241,37.85
17:25:41.144,62741.144338,38.27
17:25:41.150,62741.150181,37.82
17:25:41.156,62741.156163,38.23
17:25:41.162,62741.16235,39.1
17:25:41.168,62741.168359,37.82
17:25:41.174,62741.174131,37.83
17:25:41.179,62741.179961,37.66
17:25:41.185,62741.185595,38.64
17:25:41.191,62741.191356,37.81
17:25:41.197,62741.197326,38.25
17:25:41.203,62741.203438,37.88
17:25:41.209,62741.210008,37.81
17:25:41.220,62741.220926,37.83
17:25:41.226,62741.226818,38.27
17:25:41.232,62741.232775,37.82
17:25:41.238,62741.238781,37.83
17:25:41.244,62741.245069,37.83
17:25:41.250,62741.250723,38.22
17:25:41.256,62741.2564,37.39
17:25:41.262,62741.262213,37.81
17:25:41.268,62741.268127,38.26
17:25:41.273,62741.274032,37.86
17:25:41.280,62741.280578,38.24
17:25:41.286,62741.286849,38.71
17:25:41.292,62741.293085,36.46
17:25:41.299,62741.299357,37.82
17:25:41.305,62741.305318,37.81
17:25:41.311,62741.311124,37.81
17:25:41.317,62741.317399,38.21
17:25:41.323,62741.323178,38.27
17:25:41.328,62741.328963,38.25
17:25:41.334,62741.334552,37.81
17:25:41.340,62741.340198,37.84
17:25:41.345,62741.34585,38.05
17:25:41.351,62741.351694,38.28
17:25:41.357,62741.357635,37.87
17:25:41.363,62741.36355,38.28
17:25:41.369,62741.369946,37.84
17:25:41.376,62741.376136,37.79
17:25:41.382,62741.382264,37.83
17:25:41.388,62741.38813,40.93
17:25:41.393,62741.394101,37.84
17:25:41.399,62741.400068,37.79
17:25:41.405,62741.40599,37.84
17:25:41.412,62741.412193,37.84
17:25:41.417,62741.418095,37.85
17:25:41.423,62741.424007,37.84
17:25:41.429,62741.429986,38.26
17:25:41.435,62741.435866,37.79
17:25:41.441,62741.441905,37.82
17:25:41.447,62741.447714,38.25
17:25:41.454,62741.454395,37.9
17:25:41.460,62741.460454,38.25
17:25:41.466,62741.466407,37.81
17:25:41.472,62741.472263,37.8
17:25:41.477,62741.478081,38.21
17:25:41.483,62741.483717,37.83
17:25:41.489,62741.489661,38.2
17:25:41.495,62741.495602,38.26
17:25:41.501,62741.501798,37.82
17:25:41.507,62741.508054,38.28
17:25:41.513,62741.513926,37.94
17:25:41.519,62741.520159,38.22
17:25:41.526,62741.526659,38.27
17:25:41.532,62741.532695,37.85
17:25:41.538,62741.538539,38.24
17:25:41.544,62741.544384,38.25
17:25:41.550,62741.55018,37.63
17:25:41.555,62741.555968,37.85
17:25:41.561,62741.561934,37.81
17:25:41.567,62741.568069,37.81
17:25:41.574,62741.574367,37.83
17:25:41.580,62741.580403,38.2
17:25:41.586,62741.58645,38.22
17:25:41.592,62741.592658,38.24
17:25:41.606,62741.606917,37.92
17:25:41.613,62741.614045,37.85
17:25:41.620,62741.620274,37.84
17:25:41.626,62741.626414,38.25
17:25:41.632,62741.632566,39.59
17:25:41.638,62741.639055,37.84
17:25:41.645,62741.645756,37.84
17:25:41.651,62741.651648,38.23
17:25:41.658,62741.658749,37.84
17:25:41.664,62741.664764,38.24
17:25:41.670,62741.670747,37.81
17:25:41.676,62741.677021,37.83
17:25:41.682,62741.682991,37.81
17:25:41.688,62741.689123,37.81
17:25:41.695,62741.695669,37.81
17:25:41.701,62741.701472,38.24
17:25:41.707,62741.707361,37.87
17:25:41.713,62741.713843,37.84
17:25:41.719,62741.719643,37.84
17:25:41.725,62741.725456,38.25
17:25:41.730,62741.731094,37.85
17:25:41.737,62741.73717,38.26
17:25:41.742,62741.742889,37.83
17:25:41.748,62741.748861,37.86
17:25:41.754,62741.755132,37.84
17:25:41.761,62741.761543,37.81
17:25:41.767,62741.767585,38.26
17:25:41.774,62741.774551,37.85
17:25:41.780,62741.780389,38.28
17:25:41.786,62741.786854,37.85
17:25:41.792,62741.792796,38.28
17:25:41.798,62741.798628,37.85
17:25:41.804,62741.804499,38.21
17:25:41.810,62741.810408,38.25
17:25:41.816,62741.816152,37.82
17:25:41.821,62741.821965,37.87
17:25:41.828,62741.828114,37.81
17:25:41.833,62741.834215,37.82
17:25:41.840,62741.840704,38.25
17:25:41.847,62741.847227,37.79
17:25:41.854,62741.854514,59.47
17:25:41.860,62741.860725,37.83
17:25:41.866,62741.866538,38.25
17:25:41.872,62741.872263,37.83
17:25:41.976,62741.976119,-1715.02
17:25:41.981,62741.981758,37.85
17:25:41.987,62741.987738,37.82
17:25:41.993,62741.994008,37.79
17:25:42.000,62742.000413,37.83
17:25:42.006,62742.006484,38.23
17:25:42.012,62742.012799,38.28
17:25:42.019,62742.019393,37.83
17:25:42.025,62742.025436,37.88
17:25:42.031,62742.031583,38.3
17:25:42.037,62742.037631,37.85
17:25:42.043,62742.043964,37.85
17:25:42.050,62742.050125,38.23
17:25:42.056,62742.05616,38.21
17:25:42.062,62742.062251,37.78
17:25:42.067,62742.068005,37.81
17:25:42.073,62742.073982,37.8
17:25:42.080,62742.080416,37.8
17:25:42.086,62742.086216,37.83
17:25:42.091,62742.091972,37.48
17:25:42.097,62742.097563,37.85
17:25:42.103,62742.103291,38.21
17:25:42.109,62742.109203,37.82
17:25:42.114,62742.115099,37.82
17:25:42.121,62742.121235,37.87
17:25:42.127,62742.127128,37.85
17:25:42.133,62742.133511,37.81
17:25:42.139,62742.139377,37.86
17:25:42.145,62742.145635,37.87
17:25:42.151,62742.151512,38.25
17:25:42.157,62742.157807,37.81
17:25:42.163,62742.163814,39.09
17:25:42.169,62742.169635,37.89
17:25:42.175,62742.175246,37.36
17:25:42.181,62742.181153,37.84
17:25:42.186,62742.187097,37.82
17:25:42.192,62742.193085,37.82
17:25:42.198,62742.199015,37.86
17:25:42.205,62742.205245,37.84
17:25:42.212,62742.212175,49.92
17:25:42.313,62742.313782,-1715.03
17:25:42.319,62742.319614,37.84
17:25:42.325,62742.325194,37.81
17:25:42.330,62742.330692,38.26
17:25:42.336,62742.336117,37.86
17:25:42.341,62742.341776,39.56
17:25:42.347,62742.347692,37.84
17:25:42.353,62742.354061,37.84
17:25:42.360,62742.360369,38.28
17:25:42.366,62742.366368,37.85
17:25:42.372,62742.372439,37.82
17:25:42.378,62742.379093,37.83
17:25:42.384,62742.385058,37.85
17:25:42.390,62742.390878,37.81
17:25:42.396,62742.396736,37.82
17:25:42.402,62742.402633,37.83
17:25:42.408,62742.408377,37.83
17:25:42.414,62742.414161,37.68
17:25:42.420,62742.420356,37.8
17:25:42.426,62742.426693,37.83
17:25:42.432,62742.432726,37.85
17:25:42.438,62742.439001,37.87
17:25:42.444,62742.445088,37.86
17:25:42.451,62742.451356,37.81
17:25:42.457,62742.457275,37.79
17:25:42.462,62742.463075,39.08
17:25:42.468,62742.468919,37.84
17:25:42.474,62742.474687,37.85
17:25:42.480,62742.480496,37.84
17:25:42.486,62742.486363,37.88
17:25:42.492,62742.492339,37.83
17:25:42.498,62742.498313,37.86
17:25:42.504,62742.504178,37.84
17:25:42.510,62742.510294,38.53
17:25:42.515,62742.516155,37.83
17:25:42.522,62742.522462,37.85
17:25:42.528,62742.528344,37.84
17:25:42.534,62742.534161,37.63
17:25:42.539,62742.539814,37.88
17:25:42.545,62742.545517,37.65
17:25:42.551,62742.551286,37.85
17:25:42.557,62742.557259,38.26
17:25:42.563,62742.563193,37.81
17:25:42.569,62742.569647,37.84
17:25:42.575,62742.575543,38.24
17:25:42.581,62742.581552,37.84
17:25:42.587,62742.58756,37.83
17:25:42.593,62742.5937,37.85
17:25:42.599,62742.599494,37.79
17:25:42.605,62742.605139,37.87
17:25:42.610,62742.611008,37.82
17:25:42.616,62742.616797,37.79
17:25:42.622,62742.622595,37.83
17:25:42.628,62742.628215,37.84
17:25:42.633,62742.633798,37.83
17:25:42.639,62742.6395,37.85
17:25:42.645,62742.645477,38.23
17:25:42.651,62742.651774,37.84
17:25:42.657,62742.657792,37.85
17:25:42.663,62742.663713,37.84
17:25:42.669,62742.669752,37.85
17:25:42.675,62742.675755,38.24
17:25:42.681,62742.68167,37.85
17:25:42.687,62742.687542,37.81
17:25:42.693,62742.693356,37.86
17:25:42.698,62742.698966,37.2
17:25:42.704,62742.70507,37.81
17:25:42.711,62742.71134,37.82
17:25:42.717,62742.717303,37.88
17:25:42.723,62742.723338,37.84
17:25:42.729,62742.729481,37.83
17:25:42.735,62742.735747,37.86
17:25:42.741,62742.741867,38.26
17:25:42.748,62742.748174,37.84
17:25:42.753,62742.753945,37.88
17:25:42.759,62742.759735,38.24
17:25:42.765,62742.765462,39.19
17:25:42.771,62742.771676,38.46
17:25:42.777,62742.777613,37.84
17:25:42.783,62742.783437,37.88
17:25:42.789,62742.78962,37.86
17:25:42.795,62742.79575,38.23
17:25:42.802,62742.802307,38.81
17:25:42.808,62742.808551,38.27
17:25:42.814,62742.814197,38.9
17:25:42.819,62742.820014,37.85
17:25:42.826,62742.826303,37.83
17:25:42.832,62742.832166,37.81
17:25:42.837,62742.838112,37.85
17:25:42.855,62742.856128,242.56
17:25:42.862,62742.86308,37.81
17:25:42.869,62742.86939,37.85
17:25:42.875,62742.875791,37.83
17:25:42.882,62742.882726,38.25
17:25:42.890,62742.890454,37.8
17:25:42.897,62742.897815,37.85
17:25:42.904,62742.904524,37.81
17:25:42.911,62742.911994,37.88
17:25:42.918,62742.919179,37.79
17:25:42.926,62742.926301,38.55
17:25:42.932,62742.932661,38.26
17:25:42.940,62742.940311,38.22
17:25:42.947,62742.947363,38.24
17:25:42.954,62742.954243,39.13
17:25:42.961,62742.961107,37.84
17:25:42.967,62742.967742,37.84
17:25:42.974,62742.97462,37.85
17:25:42.981,62742.981536,37.87
17:25:42.988,62742.988484,37.83
17:25:42.995,62742.995562,37.88
17:25:43.002,62743.00262,38.24
17:25:43.010,62743.010193,37.87
17:25:43.017,62743.017395,38.22
17:25:43.024,62743.024098,37.84
17:25:43.030,62743.030646,37.85
17:25:43.037,62743.037895,37.8
17:25:43.044,62743.044853,37.85
17:25:43.051,62743.051689,37.86
17:25:43.058,62743.05887,38.21
17:25:43.066,62743.066379,38.28
17:25:43.073,62743.073454,38.29
17:25:43.081,62743.081271,37.81
17:25:43.088,62743.088218,37.82
17:25:43.094,62743.094876,38.29
17:25:43.101,62743.101612,38.27
17:25:43.108,62743.108691,37.88
17:25:43.116,62743.116171,38.26
17:25:43.123,62743.123652,37.84
17:25:43.130,62743.130425,38.26
17:25:43.137,62743.137282,37.86
17:25:43.144,62743.144432,37.84
17:25:43.151,62743.151735,37.81
17:25:43.158,62743.158816,38.26
17:25:43.165,62743.165493,37.87
17:25:43.172,62743.172203,37.84
17:25:43.178,62743.17906,38.28
17:25:43.186,62743.186631,38.24
17:25:43.194,62743.19424,38.26
17:25:43.200,62743.200891,38.22
17:25:43.207,62743.207525,38.25
17:25:43.214,62743.214696,38.27
17:25:43.221,62743.221502,37.85
17:25:43.228,62743.228518,38.24
17:25:43.235,62743.235761,37.81
17:25:43.242,62743.242821,38.26
17:25:43.249,62743.249888,37.83
17:25:43.257,62743.257737,37.83
17:25:43.264,62743.264755,38.27
17:25:43.271,62743.271474,37.83
17:25:43.278,62743.278325,37.83
17:25:43.284,62743.285019,38.29
17:25:43.291,62743.291569,37.83
17:25:43.298,62743.298674,37.8
17:25:43.306,62743.306296,37.8
17:25:43.313,62743.313771,37.79
17:25:43.320,62743.320585,37.85
17:25:43.328,62743.328119,37.83
17:25:43.334,62743.334907,37.84
17:25:43.342,62743.342946,37.86
17:25:43.349,62743.349785,37.82
17:25:43.356,62743.35708,37.86
17:25:43.364,62743.364425,37.86
17:25:43.371,62743.371109,37.87
17:25:43.376,62743.376424,15.41
17:25:43.381,62743.382062,15.08
17:25:43.387,62743.387591,14.83
17:25:43.392,62743.393057,13.99
17:25:43.398,62743.398458,14.53
17:25:43.403,62743.404006,15.34
17:25:43.409,62743.409434,15.31
17:25:43.414,62743.414772,14.98
17:25:43.419,62743.420008,15.66
17:25:43.425,62743.42565,15.62
17:25:43.431,62743.4313,15.71
17:25:43.437,62743.437383,15.85
17:25:43.444,62743.444652,37.85
17:25:43.450,62743.451076,38.28
17:25:43.456,62743.456638,16.27
17:25:43.462,62743.46232,16.4
17:25:43.470,62743.470442,38.24
17:25:43.477,62743.477653,38.22
17:25:43.484,62743.484482,37.85
17:25:43.491,62743.491185,37.82
17:25:43.497,62743.497764,38.26
17:25:43.504,62743.504419,37.85
17:25:43.511,62743.511246,37.84
17:25:43.518,62743.518227,37.81
17:25:43.525,62743.525347,37.82
17:25:43.532,62743.532722,37.83
17:25:43.539,62743.539627,37.87
17:25:43.546,62743.546735,37.83
17:25:43.553,62743.55373,37.87
17:25:43.560,62743.560369,38.28
17:25:43.566,62743.566824,38.3
17:25:43.573,62743.573392,37.83
17:25:43.579,62743.58011,37.79
17:25:43.586,62743.587053,37.81
17:25:43.593,62743.593986,38.21
17:25:43.600,62743.60102,37.83
17:25:43.608,62743.608763,37.88
17:25:43.615,62743.615669,37.85
17:25:43.622,62743.622859,37.83
17:25:43.629,62743.62977,37.85
17:25:43.636,62743.636749,37.81
17:25:43.643,62743.643704,37.82
17:25:43.650,62743.650781,39.13
17:25:43.658,62743.658788,37.83
17:25:43.665,62743.665951,39.11
17:25:43.673,62743.673499,45.08
17:25:43.680,62743.680432,38.29
17:25:43.687,62743.687177,37.87
17:25:43.693,62743.694066,37.85
17:25:43.700,62743.701195,37.81
17:25:43.708,62743.708301,38.22
17:25:43.715,62743.71524,37.88
17:25:43.722,62743.722515,37.85
17:25:43.728,62743.72909,38.24
17:25:43.736,62743.736623,38.24
17:25:43.743,62743.743867,37.4
17:25:43.751,62743.751375,36.96
17:25:43.758,62743.758495,36.96
17:25:43.765,62743.765643,37.85
17:25:43.773,62743.773644,38.26
17:25:43.779,62743.780146,37.85
17:25:43.789,62743.789154,70.73
17:25:43.795,62743.795489,15.5
17:25:43.801,62743.801277,15.33
17:25:43.807,62743.807474,16.41
17:25:43.814,62743.814601,37.41
17:25:43.821,62743.821783,36.93
17:25:43.829,62743.829471,51.51
17:25:43.835,62743.835735,31.57
17:25:43.841,62743.841167,15.82
17:25:43.846,62743.846833,15.27
17:25:43.852,62743.852252,12.99
17:25:43.857,62743.857442,11.93
17:25:43.862,62743.862755,11.78
17:25:43.867,62743.867813,11.71
17:25:43.872,62743.872351,11.98
17:25:43.876,62743.87698,13.69
17:25:43.882,62743.88281,28.92
17:25:43.887,62743.887596,12.28
17:25:43.891,62743.891923,11.37
17:25:43.896,62743.896563,9.67
17:25:43.901,62743.901396,12.51
17:25:43.905,62743.906082,10.65
17:25:43.912,62743.912162,11.51
17:25:43.917,62743.917566,10.93
17:25:43.922,62743.923114,9.52
17:25:43.928,62743.92847,11.29
17:25:43.933,62743.933756,10.77
17:25:43.938,62743.938813,9.42
17:25:43.943,62743.943755,9.78
17:25:43.949,62743.949173,12.78
17:25:43.954,62743.954467,10.55
17:25:43.959,62743.959929,10.91
17:25:43.965,62743.965489,11.29
17:25:43.969,62743.969909,10.84
17:25:43.974,62743.974172,10.38
17:25:43.979,62743.979246,10.43
17:25:43.984,62743.98486,10.41
17:25:43.990,62743.990265,11.26
17:25:43.997,62743.998083,54.47
17:25:44.005,62744.005956,55.83
17:25:44.014,62744.014263,55.39
17:25:44.019,62744.019997,12.11
17:25:44.025,62744.025606,12.18
17:25:44.031,62744.031521,11.75
17:25:44.036,62744.037169,12.25
17:25:44.042,62744.043079,11.42
17:25:44.048,62744.048659,12.29
17:25:44.054,62744.054245,12.31
17:25:44.059,62744.059633,12.31
17:25:44.065,62744.065351,12.72
17:25:44.070,62744.070657,13.2
17:25:44.075,62744.075981,13.24
17:25:44.082,62744.082451,39.56
17:25:44.089,62744.089175,39.14
17:25:44.096,62744.096226,38.25
17:25:44.102,62744.103139,38.3
17:25:44.110,62744.110689,37.83
17:25:44.117,62744.117197,13.74
17:25:44.122,62744.122651,12.74
17:25:44.128,62744.128861,12.69
17:25:44.134,62744.134145,12.15
17:25:44.139,62744.13968,12.13
17:25:44.144,62744.144854,11.54
17:25:44.149,62744.149991,11.49
17:25:44.154,62744.154787,10.57
17:25:44.159,62744.159943,13.14
17:25:44.164,62744.165073,12.63
17:25:44.170,62744.170524,12.96
17:25:44.175,62744.175815,9.8
17:25:44.181,62744.181603,12.38
17:25:44.186,62744.186966,9.63
17:25:44.191,62744.191743,9.99
17:25:44.198,62744.198261,12.48
17:25:44.206,62744.206175,53.22
17:25:44.215,62744.215333,54.49
17:25:44.220,62744.220894,9.4
17:25:44.226,62744.226661,11.49
17:25:44.232,62744.232368,11.0
17:25:44.237,62744.238086,11.32
17:25:44.242,62744.243143,11.69
17:25:44.250,62744.250377,23.25
17:25:44.255,62744.25624,12.14
17:25:44.261,62744.261846,12.57
17:25:44.267,62744.267196,12.12
17:25:44.272,62744.272276,7.67
17:25:44.277,62744.277379,11.15
17:25:44.282,62744.282252,11.19
17:25:44.286,62744.287045,10.66
17:25:44.291,62744.291984,11.44
17:25:44.296,62744.296986,12.26
17:25:44.302,62744.302879,11.47
17:25:44.307,62744.308147,9.78
17:25:44.313,62744.313466,12.0
17:25:44.318,62744.318737,8.9
17:25:44.323,62744.323414,9.77
17:25:44.328,62744.328335,10.22
17:25:44.333,62744.333737,12.76
17:25:44.338,62744.338887,10.57
17:25:44.343,62744.34402,11.13
17:25:44.349,62744.349136,11.66
17:25:44.354,62744.354161,13.44
17:25:44.359,62744.359127,13.87
17:25:44.364,62744.364176,10.01
17:25:44.369,62744.369137,10.96
17:25:44.373,62744.373753,11.82
17:25:44.378,62744.378842,11.37
17:25:44.384,62744.38423,11.4
17:25:44.389,62744.38962,11.46
17:25:44.395,62744.395322,11.56
17:25:44.400,62744.400939,12.88
17:25:44.405,62744.405159,11.63
17:25:44.409,62744.409406,11.71
17:25:44.414,62744.414768,11.81
17:25:44.419,62744.419811,10.59
17:25:44.424,62744.425051,11.08
17:25:44.430,62744.430862,37.41
17:25:44.436,62744.436533,11.38
17:25:44.442,62744.442398,12.32
17:25:44.449,62744.449382,38.22
17:25:44.456,62744.456479,37.4
17:25:44.462,62744.463117,39.52
17:25:44.468,62744.468998,38.21
17:25:44.474,62744.475071,36.94
17:25:44.482,62744.482378,39.52
17:25:44.489,62744.489221,37.38
17:25:44.496,62744.496424,37.85
17:25:44.503,62744.503545,37.84
17:25:44.510,62744.510964,37.83
17:25:44.518,62744.518244,38.27
17:25:44.524,62744.524811,37.24
17:25:44.531,62744.531299,38.28
17:25:44.537,62744.538065,38.25
17:25:44.544,62744.54473,38.26
17:25:44.551,62744.551517,38.26
17:25:44.557,62744.557957,37.9
17:25:44.564,62744.56446,37.82
17:25:44.570,62744.570962,37.87
17:25:44.577,62744.57766,37.81
17:25:44.584,62744.584482,37.83
17:25:44.591,62744.591438,37.83
17:25:44.598,62744.598868,37.8
17:25:44.606,62744.6069,37.85
17:25:44.613,62744.613899,38.26
17:25:44.620,62744.620622,37.87
17:25:44.626,62744.62652,37.84
17:25:44.632,62744.632348,37.79
17:25:44.638,62744.638139,37.83
17:25:44.643,62744.644195,37.85
17:25:44.650,62744.650472,37.83
17:25:44.656,62744.656267,38.24
17:25:44.662,62744.662221,37.76
17:25:44.667,62744.668015,37.81
17:25:44.673,62744.673802,37.84
17:25:44.695,62744.696025,38.26
17:25:44.702,62744.702205,38.26
17:25:44.708,62744.708637,38.24
17:25:44.714,62744.714942,37.81
